ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
14176,MH,"DSM 11019, IFO 16415, LMG 18315, NBRC 16415, CCUG 56400, CIP 106705, ATCC 700291, KCTC 2939",1,"Sphingobium herbicidovorans",10
,,,,,5
14168,"BN6, BN 6","DSM 6383, CIP 107206",1,"Sphingobium xenophagum",10
,,,,,5
14180,"AB 1105","DSM 7462, ATCC 51230, GIFU 9882, IAM 14269, JCM 7371, NCIMB 13746, CCM 4600, CCUG 28380, CCUG 31205, CIP 106726, IFO 15102, LMG 11252, NBRC 15102, PCM 2582, HAMBI 1842",1,"Sphingobium yanoikuyae",10
,,,,,5
14219,Op-55,"DSM 7418, ATCC 51229, GIFU 11458, IAM 14270, JCM 7370, CCM 4598, CCUG 27290, CCUG 27819, CIP 106725, IFO 15099, LMG 10922, NBRC 15099, PCM 2581",1,"Sphingomonas adhaesiva",10
,,,,,5
14233,NW12,"CCUG 48435, DSM 14746, LMG 21376, CIP 108369",1,"Sphingomonas aerolata",5
158557,HKS-06,"KACC 18880, LMG 29563",1,"Sphingomonas agri",4
14237,,"DSM 15581, KCCM 41067, KCTC 2881, CCUG 48825, IFO 16722, JCM 11455, JSS 7, CIP 108007, NBRC 16722",1,"Sphingomonas aquatilis",10
,,,,,5
14223,Y-345,"DSM 10564, IFO 15499, NBRC 15499, NCIMB 13747, JCM 21229, ATCC 51839, CIP 107363, IAM 14458, KCTC 2825, LMG 17539, NRRL B-4261",1,"Sphingomonas asaccharolytica",10
,,,,,5
14234,MA-olki,"DSM 14747, LMG 21379, CCUG 48436, CIP 108370",1,"Sphingomonas faeni",5
14238,,"DSM 15582, KCCM 41069, KCTC 2882, JSS 26, JCM 11456, CIP 107740, IFO 16723, NBRC 16723, KCCM 41067, NBRL 16723",1,"Sphingomonas koreensis",10
,,,,,5
14221,"CB 37","DSM 4733, ATCC 15260, CIP 106443, VKM B-1368",1,"Sphingomonas leidyi",10
14224,Y-347,"DSM 10565, IFO 15500, NBRC 15500, JCM 10193, ATCC 51840, CGMCC 1.7044, CIP 107356, IAM 14460, KCTC 2826, LMG 17331",1,"Sphingomonas mali",10
,,,,,5
14230,"EY 4350","DSM 14444, LMG 19484, DAPP-PG 224, CIP 107880",1,"Sphingomonas melonis",10
,,,,,5
14231,,"DSM 14445, LMG 19485, DAPP-PG 228, CIP 107881",0,"Sphingomonas melonis",10
,,,,,5
14240,S213,"DSM 17107, CIP 107926, JCM 12082, CCUG 56448",1,"Sphingomonas oligophenolica",10
,,,,,5
14220,"OH 3807","DSM 7463, ATCC 51231, GIFU 11387, IAM 14268, JCM 7510, NCIMB 13745, CCUG 27291, LMG 10923, BCRC 17635, CCM 4599, CIP 106724, IFO 15100, NBRC 15100",1,"Sphingomonas parapaucimobilis",10
,,,,,5
14201,"CL 1/70","DSM 1098, ATCC 29837, NCPPB 3838, NCTC 11030, JCM 7516, CCM 3293, CCUG 31192, CCUG 6518, CDC CL 1/70, CECT 599, CIP 100752, GIFU 2395, IAM 12576, ICPB 4235, IFO 13935, LMG 1227, NBRC 13935, PCM 2585",1,"Sphingomonas paucimobilis",10
,,,,,5
14202,,"DSM 30198, ATCC 10829, CCM 72, CIP 104977, NCIB 8195, JCM 7511, IFO 13934, NBRC 13934, NRRL B-54, CCUG 1819, NCIMB 8195, NRRL B 54",0,"Flavobacterium devorans",10
,,,,,5
138001,,"CIP 102441",0,"Sphingomonas paucimobilis",5
14241,FA2,"DSM 17258, CECT 5832, LMG 21958, CIP 108674",1,"Sphingomonas phyllosphaerae",5
14229,EDIV,"DSM 13101, CIP 106154, JCM 21727, IAM 15276, NBRC 102491",1,"Sphingomonas pituitosa",5
14227,,"DSM 13885, GIFU 2397, IFO 13937, JCM 7514, NBRC 13937, NCTC 11032, ATCC 51382, BCRC 17636, CCUG 27654, CCUG 31194, CDC B4562, CIP 104197, IAM 12578, IAM 14273, LMG 10925, LMG 17325, LMG 2240",1,"Sphingomonas sanguinis",10
,,,,,5
161597,,"JCM 15505",0,"Sphingomonas sp.",10
14226,,"DSM 7225, ATCC 12417, LMG 2141, LMG 2142, NCIB 9391, JCM 10278, CIP 105252, IAM 15267, IFO 16157, NBRC 100456, NBRC 16157, NCIMB 9391",1,"Sphingomonas trueperi",10
,,,,,5
14232,A1-18,"DSM 14562, GTC 868, JCM 11416, CCUG 52398, CIP 108439",1,"Sphingomonas yabuuchiae",10
,,,,,5
14273,,"DSM 13593, LMG 18877, CCUG 45028, CIP 106977, RB 2256",1,"Sphingopyxis alaskensis",10
,,,,,5
14287,BZ30,"DSM 22271, CGMCC 1.8959, CIP 110136",1,"Sphingopyxis bauzanensis",01-05
14274,203,"DSM 8826, ATCC 51380, IFO 15033, NBRC 15033, JCM 10192, CIP 104196, IAM 14459, KCTC 2813, LMG 17324",1,"Sphingomonas macrogoltabida",5
14278,AF61,"DSM 15583, KCCM 41068, KCTC 2884, JSS 54, JCM 11457, CIP 107739, IFO 16724, NBRC 16724",1,"Sphingopyxis taejonensis",10
,,,,,5
14275,E-1-A,"DSM 8831, ATCC 51381, IFO 15098, NBRC 15098, JCM 10195, BCRC 17643, CIP 104198, HAMBI 1834, IAM 14462, KACC 10928, KCTC 2814, LMG 17326, NCIMB 13385",1,"Sphingopyxis terrae",5
135453,,"CIP 104253, CCUG 27293, GIFU 11456, IFO 10924, JCM 7513, LMG 10924, IAM 14272, IFO 15103, NBRC 15103",0,"Sphingopyxis terrae",5
14276,"W-50, WZIII3-6, W-50T WZ III 3-6","DSM 14551, ATCC BAA-814, CIP 107174, KCTC 12115",1,"Sphingopyxis witflariensis",10
,,,,,5
162892,,"JCM 20359, ATCC 33017, IAM 12028, NBRC 15737, NCIMB 2070",1,"Spirillum pleomorphum",10
130687,MO-SPC1,"DSM 23951, JCM 17280",1,"Spirochaeta psychrophila",15
158698,S7-3-19,"KCTC 52728, JCM 32131",1,"Spirosoma horti",4
140567,15J8-12,"JCM 31407, KCTC 52510",1,"Spirosoma knui",10
3821,Mc1,"DSM 102, ATCC 23276, CCM 2041, CIP 106728, NCIMB 1800",0,"Spirosoma linguale",5
133359,JBM2-3,"KCTC 52176, JCM 31298",1,"Spirosoma swuense",10
14403,M-19,"DSM 17615, JCM 3419, CIP 105320",1,"Sporolactobacillus kofuensis",15
14385,M-8,"DSM 442, ATCC 23492, NCIB 10269, CCUG 33623, LMG 16675, CIP 104421, IAM 12321, JCM 2513, LMG 6329, BCRC 11598, CECT 692, KCTC 3117, NBRC 102473, NCIMB 10269",1,"Sporolactobacillus laevolacticus",15
14387,M-1,"DSM 2310, ATCC 23493, NCIB 10270, JCM 2514, IAM 12322, NCIMB 10270, CIP 104422",0,"Sporolactobacillus laevolacticus",10
,,,,,15
14401,M-17,"DSM 16324, ATCC 700381, CCUG 41659, CIP 105318, IAM 12396, JCM 3417, LMG 18785, CGMCC 1.3843, NBRC 101524",1,"Sporolactobacillus nakayamae subsp. racemicus",15
133204,GD201205,"CICC 23867, KCTC 15488",1,"Sporolactobacillus pectinivorans",15
11976,"W 25, W25","DSM 4, ATCC 23301, CCM 2119, NCIMB 11434, CCUG 7419, CIP 103266, LMG 6928, JCM 10046, IFO 16082, CGMCC 1.3607, IAM 14760, JCM 2509, KCTC 3736, NBRC 16082, NRRL B-3396, NRRL NRS-1533, VKM B-1435",1,"Sporosarcina globispora",15
11984,W16A,"DSM 3, ATCC 23304, CCM 2117, NRRL NRS-1530, CCUG 28886, NRRL B-3397, CIP 103267, LMG 6929, BCRC 11738, JCM 9075, CGMCC 1.3605, IAM 12468, IFO 15381, KCTC 3446, LMG 17352, LMG 7131, NBRC 15381, NRRL: NRS-1530",1,"Sporosarcina psychrophila",15
14441,"BP 47","CCUG 32416, DSM 20672, ATCC 43957, CIP 103501",1,"Staphylococcus arlettae",15
14487,"533 R4","DSM 20231, ATCC 12600, CCM 885, NCDO 949, NCTC 8532, CCUG 1800, IAM 12544, JCM 20624, ATCC 12600-U, CIP 65.8, HAMBI 66, NBRC 100910, NCAIM B.01065, NCCB 72047, NCIMB 13062, UCCCB115, GIFU 9120",1,"Staphylococcus aureus",5
14444,MVF-7,"DSM 20714, ATCC 35844, CIP 103780, CCUG 37246, CCM 3823, MVF 7, GIFU 10707",0,"Staphylococcus aureus",15
14445,"209 P, 209P","CCUG 1828, CCM 2022, DSM 346, ATCC 6538P, CIP 53.156, NCTC 7447, WDCM 00033, JCM 2151, BCRC 10451, CECT 240, CGMCC 1.2910, FDA 209P, IAM 1011, IAM 12082, IFO 12732, IID 671, KCTC 1927, LMG 8195, NBRC 12732, NCFB 1963, NCIMB 8625, NRIC 1136, NRRL B-313, RIMD 3109007, IMET 10904, NCDO 1963, NRRL : B-313, IFO 3061, WDCM 00195",0,"Staphylococcus aureus",10
14447,209,"CCUG 10778, IFO 13276, CCM 4516, DSM 799, ATCC 6538, CIP 4.83, NCIMB 9518, NCTC 10788, WDCM 00032, IMET 10761, CCTM 2103, CCUG 1623, LMG 8064, NBRC 13276, CECT 239, CMCC (B)26003",0,"Staphylococcus aureus",10
14448,"Seattle 1945","DSM 1104, ATCC 25923, WDCM 00034, CCUG 17621, JCM 2413, CCM 3953, CCUG 7738, CECT 435, CIP 76.25, IFO 14462, LMG 8224, NBRC 14462, NCIMB 12702, NCTC 12981, VTT E-94530",0,"Staphylococcus aureus",5
14450,,"DSM 3463, ATCC 29737, CCUG 19207, CIP 103428, NCIMB 12703",0,"Staphylococcus aureus",10
14451,SA113,"CCUG 41582, DSM 4910, ATCC 35556, NCTC 8325, CIP 107700",0,"Staphylococcus aureus",10
14486,"S11, SII","DSM 20372, ATCC 12598, CCM 2352, NCTC 8530, CIP 65.6, NCDO 1552, NCIMB 11787",0,"Staphylococcus aureus",10
14490,"Wood 46, Wood","DSM 20491, ATCC 10832, CCM 2351, NCTC 7121, CIP 52.1",0,"Staphylococcus aureus",10
134402,BM3327,"CIP 108693",0,"Staphylococcus aureus",10
134491,"BM10431, 92.037","CIP 107093",0,"Staphylococcus aureus",10
134591,133,"CIP 54.146",0,"Staphylococcus aureus",10
135248,A20212-47,"CIP 107397",0,"Staphylococcus aureus",10
135730,2002003,"CIP 107422, IPF 689",0,"Staphylococcus aureus",10
136104,CS1,"CIP 52.149",0,"Staphylococcus aureus",10
136292,"80CR5 str","CIP 104281",0,"Staphylococcus aureus",15
136553,"BM 10829, BM10829, 93.292","CIP 106760",0,"Staphylococcus aureus",10
136554,97.130,"CIP 106761",0,"Staphylococcus aureus",10
136556,"BM12612, 98.141","CIP 106757, CCUG 45315",0,"Staphylococcus aureus",10
136583,BM12392-I1877,"CIP 107908",0,"Staphylococcus aureus",10
136654,,"CIP 107399",0,"Staphylococcus aureus",10
136910,TN6573,"CIP 107854",0,"Staphylococcus aureus",10
136914,BM12235-I1768,"CIP 107906",0,"Staphylococcus aureus",10
136915,BM3093-I1767,"CIP 107907",0,"Staphylococcus aureus",10
136954,BM3318,"CIP 108540",0,"Staphylococcus aureus",10
136967,BM3121,"CIP 108691",0,"Staphylococcus aureus",10
137117,,"CIP 65.7, NCTC 6128",0,"Staphylococcus aureus",10
138348,,"CIP 106415, ATCC 700698, CCUG 45316, Mu 3",0,"Staphylococcus aureus",10
138353,,"CIP 106414, ATCC 700699, MU 50",0,"Staphylococcus aureus",10
138360,"BM10759, 93.257","CIP 106758",0,"Staphylococcus aureus",10
138361,"BM10828, 93.291","CIP 106759",0,"Staphylococcus aureus",10
138389,"a 53","CIP 106960",0,"Staphylococcus aureus",10
138595,96.145,"CIP 106762, CCUG 45314",0,"Staphylococcus aureus",10
139117,"UAA 312, I 3922","CIP 103810",0,"Staphylococcus aureus",10
139293,,"CIP 53.155, ATCC 10537, NCTC 8342, NCIMB 8888, PCI 1203",0,"Staphylococcus aureus",10
139518,64-002,"CIP 65.25",0,"Staphylococcus aureus",10
137653,MVF-43,"CIP 103789, ATCC 35845",0,"Staphylococcus aureus",5
14503,"WK 811M, WK811M, LRA 013 01 83","DSM 20609, ATCC 33753, JCM 2421, BCRC 13912, CCM 3991, CCUG 15601, CCUG 36974, CECT 4052, CIP 103587, KCTC 3584, NCTC 12101, NRRL B-14762",1,"Staphylococcus auricularis",10
14504,"LRA 360 677, LRA 036 06 77","DSM 6180, ATCC 35661, CCUG 35173, CIP 103688",0,"Staphylococcus capitis subsp. capitis",15
14602,,"CCUG 35142, DSM 6717, ATCC 49326, MAW 8436, CIP 104192, MAW 8434",1,"Staphylococcus capitis subsp. urealyticus",15
136278,,"CIP 104190, ATCC 49324, CMM 8536",0,"Staphylococcus capitis subsp. urealyticus",15
14509,143.22,"DSM 20608, ATCC 35538, CCM 3573, CCUG 15604, CIP 104000",1,"Staphylococcus caprae",15
136317,N910326,"CIP 104520",0,"Staphylococcus caprae",15
139144,N930298,"CIP 104519",0,"Staphylococcus caprae",15
14634,"SK 11, SK 11T","DSM 11676, JCM 6067, CCUG 39903, CIP 105758, NCIMB 13560, NCTC 13826",1,"Staphylococcus carnosus",10
14635,"SK 09","DSM 11677, JCM 6065, CIP 105759",0,"Staphylococcus carnosus",10
14517,1462,"CCUG 4319, CIP 81.59, NRRL B-14759, DSM 20454, ATCC 43764, CCM 3387, NCTC 10530",1,"Staphylococcus chromogenes",10
14518,"GH 137, GH137","DSM 20260, ATCC 29974, CCM 2736, JCM 2417, BCRC 12155, CCUG 35144, CCUG 6463, CCUG 7322, CIP 81.54, NBRC 109713, NCIMB 13637, NCTC 11041, NRRL B-14756",1,"Staphylococcus cohnii",10
14632,F-2,"DSM 11674, JCM 6074, CCUG 39902, CCM 4753, CIP 105760, NCIMB 13559, NCTC 13827",1,"Staphylococcus condimenti",10
14529,Fussel,"DSM 20044, ATCC 14990, CCM 2124, WDCM 00132, JCM 2414, CCUG 18000, CCUG 39508, CECT 232, CIP 81.55, IAM 12013, LMG 10474, NBRC 100865, NBRC 100911, NCIMB 12721, NCTC 11047",1,"Staphylococcus epidermidis",15
14522,,"DSM 1798, ATCC 12228, WDCM 00036, CCUG 21989, PCI 1200, JCM 20345, IAM 12012, IFO 12993, NBRC 12993, NCIMB 8853, CIP 68.21, LMG 10273, CCM 4418, CECT 231, NCTC 13360, WHO 12",0,"Staphylococcus epidermidis",15
24584,"RP62a, BM 3577","DSM 28319, ATCC 35984, CECT 4184, CCUG 31568, CIP 105777, BCRC 17069",0,"Staphylococcus epidermidis",10
135279,"Am MS 205","CIP 103563, ATCC 49134",0,"Staphylococcus epidermidis",15
135501,98179,"CIP 105810",0,"Staphylococcus epidermidis",10
135901,,"CIP 53.124, ATCC 9491, LMG 13655, NCIMB 8558",0,"Staphylococcus epidermidis",10
136498,M7,"CIP 106299",0,"Staphylococcus epidermidis",10
136534,RP12,"CIP 106510, ATCC 35983, CCUG 44858",0,"Staphylococcus epidermidis",10
139594,"AmMS 242","CIP 103627, ATCC 49461",0,"Staphylococcus epidermidis",10
14651,"ID 01-1208, RP29","CCUG 49024, DSM 15097, CIP 107656, CCM 7278",0,"Staphylococcus equorum subsp. linens",10
136790,RP33,"CIP 107657",0,"Staphylococcus equorum",10
,,,,,5
134521,,"CIP 105918, ATCC 700401, CCUG 28809",0,"Staphylococcus gallinarum",10
14544,"SM 131","DSM 20263, ATCC 29970, CCM 2737, CCUG 7323, NCTC 11042, JCM 2416, BCRC 12923, CECT 4900, CIP 81.56, KCTC 3341, LMG 13349, NBRC 109768, NCIMB 14489, NRRL B-14755, VTT E-97770, GIFU 9124",1,"Staphylococcus haemolyticus",10
138991,,"CIP 104114, ATCC 27626",0,"Staphylococcus haemolyticus",10
139511,"HEGP 46063","CIP 107204",0,"Staphylococcus haemolyticus",10
139256,78.354,"CIP 104689",0,"Staphylococcus hominis",15
14636,"DM 122","DSM 20328, ATCC 27844, JCM 31912, CCUG 35516, BCRC 12156, CCM 3474, CECT 234, CIP 81.57, JCM 2419, KCTC 3343, LMG 13348, MTCC 6150, NBRC 110726, NCIMB 14488, NCTC 11320, NRRL B-14737, CCUG 6468, GIFU 9125",1,"Staphylococcus hominis subsp. hominis",10
14657,R22,"DSM 15614, ATCC 700236, CCUG 42399, CIP 105719",1,"Staphylococcus hominis subsp. novobiosepticus",10
136436,,"CIP 105720, ATCC 700237",0,"Staphylococcus hominis subsp. novobiosepticus",10
137675,,"CIP 105721, ATCC 700238",0,"Staphylococcus hominis subsp. novobiosepticus",10
14555,"H11, H11/68","DSM 20373, ATCC 29663, CCM 5739, NCTC 11048, JCM 2422, BCRC 12157, CCUG 27191, CCUG 6520, CECT 7205, CIP 81.60, CNCTC M16/75, KCTC 3344, LMG 13351, MTCC 6152, NRRL B-14754, GIFU 8781",1,"Staphylococcus intermedius",10
134860,,"CIP 81.77, CCUG 50781",0,"Staphylococcus intermedius",10
14562,N860297,"CCUG 25348, DSM 4804, ATCC 43809, CIP 103642, CCM 4069, NCTC 12217",1,"Staphylococcus lugdunensis",10
14565,"LRA 2600 579, LRA 2600579, LRA 260 05 79","DSM 6670, ATCC 49576, CCUG 35505, CIP 103584",0,"Staphylococcus lugdunensis",10
14614,M340/94,"DSM 10244, CCUG 38494, CIP 105399, CCM 4681, ATCC 700373",1,"Staphylococcus lutrae",10
14605,MB4,"DSM 7068, ATCC 49910, CCM 4175, CCUG 36972, CIP 103641",1,"Staphylococcus muscae",15
14671,B3117,"DSM 19554, CCUG 51270, CIP 107711, CCM 7495",1,"Staphylococcus pettenkoferi",10
14670,"ON 86, R-20986, ON86","DSM 21284, CCUG 49543, CIP 108864, LMG 22219, JCM 17571, CCUG 22219",1,"Staphylococcus pseudintermedius",10
136218,"LRA 027 02 80","CIP 103545, ATCC 43867",0,"Staphylococcus saprophyticus",10
14669,"KV 12, KV 12T","DSM 18669, CCM 4410, CCUG 36975, CCUG 38042, CIP 105260",1,"Staphylococcus saprophyticus",10
14625,S-41,"DSM 20229, ATCC 15305, CCM 883, NCIB 8711, NCTC 7292, WDCM 00159, CCUG 3706, ATCC 19701, JCM 2427, BCRC 10786, CCUG 3006, CECT 235, CIP 76.125, IAM 12452, LMG 13350, MTCC 6155, NBIMCC 3348, NBRC 102446, NCAIM B.01067, NCCB 73011, NCFB 948, NCIMB 8711, NRRL B-14751, NCDO 948",1,"Staphylococcus saprophyticus subsp. saprophyticus",10
14568,"N850274, N 850274","DSM 4807, ATCC 43808, CCUG 25351, NCTC 12218, CCM 4070, CIP 103643",1,"Staphylococcus schleiferi subsp. schleiferi",15
136225,"LRA 018 06 77","CIP 103583, ATCC 49575",0,"Staphylococcus sciuri",10
137308,"BM 12486","CIP 105824, ATCC 29059",0,"Staphylococcus sciuri",10
14650,AMG-D1,"DSM 14617, ATCC 700337, CIP 107307, CCUG 43571, CCM 7157",1,"Staphylococcus succinus",10
14603,"CK27, CK 27","DSM 6718, ATCC 49330, CCUG 35143, CIP 104024",1,"Staphylococcus cohnii subsp. urealyticus",15
14604,,"DSM 6719, ATCC 49328, DBM 388, CIP 104025, ATCC 49238",0,"Staphylococcus cohnii subsp. urealyticus",15
136260,"VL 143","CIP 104023, ATCC 49329",0,"Staphylococcus cohnii subsp. urealyticus",15
138135,V51,"CIP 104987, ATCC 51161",0,"Staphylococcus vitulinus",10
14587,"AW 25","DSM 20316, ATCC 27836, CCM 2730, CCUG 7325, NCTC 11044, JCM 2415, BCRC 12929, CECT 236, CIP 81.65, KCTC 3340, LMG 13354, NBRC 109769, NRRL B-14736, VTT E-97785, GIFU 9128",1,"Staphylococcus warneri",10
137723,SP-2,"CIP 106511, ATCC 35982, CCUG 44859",0,"Staphylococcus warneri",10
14599,"KL 162, KL62","CCUG 7324, NCTC 11043, DSM 20266, ATCC 29971, CCM 2738, JCM 2418, BCRC 12930, CECT 237, CIP 81.66, HAMBI 2057, KCTC 3342, LMG 20217, MTCC 6149, NBRC 109770, NCAIM B.02008, NRRL B-14776, VTT E-97787",1,"Staphylococcus xylosus",10
17415,,"DSM 506, ATCC 8093, CCM 1077, IFO 12443, NBRC 12443, NCIMB 10456, JCM 20403, CIP 104402, CIP 106821, IAM 12100, NBRC 14993, NCIMB 9113, IFO 14993",1,"Ancylobacter novellus",10
17557,,"DSM 13117, ATCC 700916, CIP 106456, CCUG 46887, LMG 22073, AMX 19, JCM 13310",1,"Stenotrophomonas acidaminiphila",5
17558,,"DSM 13118, ATCC 700917, CCUG 54933, CIP 106455, AMX 37",0,"Stenotrophomonas acidaminiphila",10
,,,,,5
140359,BII-R7,"DSM 103927, CECT 9180, LMG 29893",1,"Stenotrophomonas bentonitica",4
17569,DCY-01,"DSM 24757, KCTC 12539, NBRC 101154, CCUG 59870",1,"Stenotrophomonas ginsengisoli",4
17532,"67, 810-2","DSM 50170, ATCC 13637, ICPB 2648-67, NCIB 9203, NCTC 10257, CCUG 5866, LMG 958, NCPPB 1974, JCM 1975, BCRC 10737, CCM 1640, CECT 115, CGMCC 1.1788, CIP 60.77, GIFU 418, IAM 12423, IFO 14161, IMET 10402, NBRC 14161, NCIMB 9203, NRC 729, NRRL B-2756, VKM B-591, ACM 497",1,"Stenotrophomonas maltophilia",10
,,,,,5
17534,,"DSM 21874, ATCC 19374, CCEB 338, CCUG 559 B, CIP 106700, LMG 2195, NCIMB 9428, JCM 13324",0,"Stenotrophomonas maltophilia",5
135013,J675Ia,"CIP 107275",0,"Stenotrophomonas maltophilia",10
,,,,,5
136097,481-86,"CIP 102472",0,"Stenotrophomonas maltophilia",5
136794,,"CIP 54.90",0,"Stenotrophomonas maltophilia",5
137799,,"CIP 101984",0,"Stenotrophomonas maltophilia",5
137872,,"CIP 102012",0,"Stenotrophomonas maltophilia",10
,,,,,5
137919,90-86,"CIP 102187",0,"Stenotrophomonas maltophilia",5
137938,"37240, 207-86","CIP 102235",0,"Stenotrophomonas maltophilia",10
,,,,,5
138326,"E 17","CIP 106083",0,"Stenotrophomonas maltophilia",10
,,,,,5
138327,M33,"CIP 106084",0,"Stenotrophomonas maltophilia",5
138465,X56,"CIP 59.60, LMG 960, ATCC 17666, CCUG 59958",0,"Stenotrophomonas maltophilia",5
138690,,"CIP 102097",0,"Stenotrophomonas maltophilia",5
17555,L2,"CCUG 46888, CIP 107228, LMG 22074, DSM 12575, ATCC BAA-12, JCM 13311",1,"Stenotrophomonas nitritireducens",10
,,,,,5
13146,,"DSM 19282, ATCC 23328, CCM 284, CIP 103273, JCM 9942, LMG 981, NCIMB 9152, VKM 1240, BCRC 15831, CCEB 322, CCUG 1823, CCUG 3368, KCTC 12497, NCAIM B.01950, NRRL B-2543, VKM B-1240, IMET 10400",1,"Stenotrophomonas pictorum",10
,,,,,4
,,,,,5
17559,10,"DSM 8573",0,"Stenotrophomonas rhizophila",4
14711,,"DSM 20622, ATCC 51725, CCUG 27296, LMG 17755, NCDO 2025, LMG 17296, CIP 82.4",1,"Streptococcus acidominimus",10
137044,,"CIP 105119, CCUG 27577",0,"Streptococcus acidominimus",10
14712,"G 19, G19","CCUG 4208, CIP 103227, JCM 5671, DSM 2134, ATCC 13813, NCTC 8181, BCRC 10787, BIOTECH 10527, CECT 183, LMG 14694, NCAIM B.01882, NCFB 1348, NCIMB 701348, VTT E-97858, NCDO 1348",1,"Streptococcus agalactiae",10
14713,,"DSM 6784, ATCC 27956, CCUG 34230, NADC 44, CIP 105451",0,"Streptococcus agalactiae",10
14714,"ND 2-22","DSM 16828, ATCC 51487, CIP 103768, LMG 15977, JCM 32209",0,"Streptococcus difficilis",10
135137,"CHIC 79/25714","CIP 104493",0,"Streptococcus agalactiae",10
135178,"D136 C","CIP 82.45, ATCC 12403, CCUG 29782, CNCTC 4/70",0,"Streptococcus agalactiae",10
135743,B120,"CIP 108247",0,"Streptococcus agalactiae",10
135992,,"CIP 82.43, ATCC 27591",0,"Streptococcus agalactiae",10
136503,,"CIP 106391",0,"Streptococcus agalactiae",10
136518,,"CIP 106390",0,"Streptococcus agalactiae",10
136919,"2603 V/R","CIP 107950, ATCC BAA-611",0,"Streptococcus agalactiae",10
137082,"CHIC 83/27874","CIP 104492",0,"Streptococcus agalactiae",10
138401,,"CIP 82.41, ATCC 12400, CCUG 29779, CNCTC 58/59",0,"Streptococcus agalactiae",10
139264,,"CIP 104971",0,"Streptococcus agalactiae",10
170996,"B 130","CIP 105103",0,"Streptococcus agalactiae",10
14716,GP2,"CCUG 27297, LMG 14808, DSM 20728, ATCC 43077, NCDO 1091, JCM 31116, BCRC 14738, CECT 975, CIP 103244, CNCTC 6615, HAMBI 1719, KCTC 3644, NCFB 1091, NCIMB 701091",1,"Streptococcus alactolyticus",10
,,,,,5
14715,76-84-1,"DSM 5199, ATCC 43492, CCUG 27640, CIP 103224",0,"Streptococcus alactolyticus",10
134526,76-84-10,"CIP 105974, ATCC 43493",0,"Streptococcus alactolyticus",10
136369,,"CIP 105031, CCUG 223, CNCTC 2/63, LMG 14696, NCTC 8037, CIP 54.38",0,"Streptococcus anginosus",10
137427,MG23,"CIP 105058",0,"Streptococcus anginosus",10
137428,MG31,"CIP 105060",0,"Streptococcus anginosus",10
138151,MG16,"CIP 105052",0,"Streptococcus anginosus",10
138152,MG17,"CIP 105053",0,"Streptococcus anginosus",10
138153,MG19,"CIP 105054",0,"Streptococcus anginosus",10
138155,MG21,"CIP 105056",0,"Streptococcus anginosus",10
138156,MG22,"CIP 105057",0,"Streptococcus anginosus",10
138158,MG33,"CIP 105062",0,"Streptococcus anginosus",10
138159,MG36,"CIP 105063",0,"Streptococcus anginosus",10
139323,MG26,"CIP 105059",0,"Streptococcus anginosus",10
139324,MG32,"CIP 105061",0,"Streptococcus anginosus",10
14717,"Havill III. (R. Lancefield F68A), Havill III, F68A","DSM 20563, ATCC 12395, ATCC 33397, NCTC 10713, CCUG 27298, LMG 14502, JCM 12993, CCUG 35776, CIP 102921, HAMBI 1525, NCFB 2496, NCDO 2496",1,"Streptococcus anginosus subsp. anginosus",10
14816,AI-1,"CCUG 45919, CIP 107167, DSM 15627, ATCC 700641, NCTC 13166",1,"Streptococcus australis",10
14720,STR-T1,"DSM 20715, ATCC 43496, CCUG 27661, CIP 103223, CNCTC 18/89, NCTC 12191",1,"Streptococcus canis",10
137432,"SVA M1794/90","CIP 105347, CCUG 27494",0,"Streptococcus canis",10
138148,,"CIP 105029, CCUG 27492, CG 929/90",0,"Streptococcus canis",10
156938,,"CECT 8872, CCUG 67170",1,"Streptococcus caprae",15
14827,M605815/03/2,"DSM 17536, CCUG 48115, CIP 108205",1,"Streptococcus castoreus",10
136370,,"CIP 105032, CCUG 4215, NCTC 5389, LMG 14503",0,"Streptococcus constellatus",10
138147,EF52,"CIP 105046, CCUG 28199",0,"Streptococcus constellatus",10
14795,CR311,"DSM 8249, ATCC 51100, NCTC 12479, CCUG 33481, LMG 16320, JCM 31122, CIP 105954",1,"Streptococcus cristatus",10
137467,Matthews,"CIP 56.62",0,"Streptococcus cristatus",10
14834,,"DSM 19639, CCUG 47155, CIP 107809",1,"Streptococcus devriesei",10
14814,94-11374-1,"DSM 15616, ATCC 700828, CCUG 45419, WADDL 94-11374-1, CIP 106980",1,"Streptococcus didelphis",10
136372,"S-C 13","CIP 105026, CCUG 27436",0,"Streptococcus dysgalactiae",10
138212,,"CIP 105452, ATCC 27957, JCM 5673, NADC Z-8",0,"Streptococcus dysgalactiae",10
139297,12.381,"CIP 105027, CCUG 27441",0,"Streptococcus dysgalactiae",10
139680,"C2, Austin","CIP 55.119, NCTC 8546",0,"Streptococcus dysgalactiae",10
14799,"0134, 134","DSM 20662, ATCC 43078, NCDO 2023, CCUG 27301, LMG 16023, LMG 15885, CIP 102914",1,"Streptococcus dysgalactiae subsp. dysgalactiae",10
