ID,designation_header,strain_number_header,is_type_strain_header,species,Temperature
14712,"G 19, G19","CCUG 4208, CIP 103227, JCM 5671, DSM 2134, ATCC 13813, NCTC 8181, BCRC 10787, BIOTECH 10527, CECT 183, LMG 14694, NCAIM B.01882, NCFB 1348, NCIMB 701348, VTT E-97858, NCDO 1348",1,"Streptococcus agalactiae",45
14713,,"DSM 6784, ATCC 27956, CCUG 34230, NADC 44, CIP 105451",0,"Streptococcus agalactiae",45
14714,"ND 2-22","DSM 16828, ATCC 51487, CIP 103768, LMG 15977, JCM 32209",0,"Streptococcus difficilis",45
135137,"CHIC 79/25714","CIP 104493",0,"Streptococcus agalactiae",45
135178,"D136 C","CIP 82.45, ATCC 12403, CCUG 29782, CNCTC 4/70",0,"Streptococcus agalactiae",45
135743,B120,"CIP 108247",0,"Streptococcus agalactiae",45
135992,,"CIP 82.43, ATCC 27591",0,"Streptococcus agalactiae",45
136503,,"CIP 106391",0,"Streptococcus agalactiae",45
136518,,"CIP 106390",0,"Streptococcus agalactiae",45
137082,"CHIC 83/27874","CIP 104492",0,"Streptococcus agalactiae",45
139264,,"CIP 104971",0,"Streptococcus agalactiae",45
170996,"B 130","CIP 105103",0,"Streptococcus agalactiae",45
14716,GP2,"CCUG 27297, LMG 14808, DSM 20728, ATCC 43077, NCDO 1091, JCM 31116, BCRC 14738, CECT 975, CIP 103244, CNCTC 6615, HAMBI 1719, KCTC 3644, NCFB 1091, NCIMB 701091",1,"Streptococcus alactolyticus",45
14715,76-84-1,"DSM 5199, ATCC 43492, CCUG 27640, CIP 103224",0,"Streptococcus alactolyticus",45
134526,76-84-10,"CIP 105974, ATCC 43493",0,"Streptococcus alactolyticus",45
136369,,"CIP 105031, CCUG 223, CNCTC 2/63, LMG 14696, NCTC 8037, CIP 54.38",0,"Streptococcus anginosus",45
137427,MG23,"CIP 105058",0,"Streptococcus anginosus",45
137428,MG31,"CIP 105060",0,"Streptococcus anginosus",45
138152,MG17,"CIP 105053",0,"Streptococcus anginosus",45
138153,MG19,"CIP 105054",0,"Streptococcus anginosus",45
138155,MG21,"CIP 105056",0,"Streptococcus anginosus",45
138178,MG34,"CIP 105157",0,"Streptococcus anginosus",45
139324,MG32,"CIP 105061",0,"Streptococcus anginosus",45
14816,AI-1,"CCUG 45919, CIP 107167, DSM 15627, ATCC 700641, NCTC 13166",1,"Streptococcus australis",45
14720,STR-T1,"DSM 20715, ATCC 43496, CCUG 27661, CIP 103223, CNCTC 18/89, NCTC 12191",1,"Streptococcus canis",45
137432,"SVA M1794/90","CIP 105347, CCUG 27494",0,"Streptococcus canis",45
138148,,"CIP 105029, CCUG 27492, CG 929/90",0,"Streptococcus canis",45
14827,M605815/03/2,"DSM 17536, CCUG 48115, CIP 108205",1,"Streptococcus castoreus",45
136370,,"CIP 105032, CCUG 4215, NCTC 5389, LMG 14503",0,"Streptococcus constellatus",45
138147,EF52,"CIP 105046, CCUG 28199",0,"Streptococcus constellatus",45
137467,Matthews,"CIP 56.62",0,"Streptococcus cristatus",45
14834,,"DSM 19639, CCUG 47155, CIP 107809",1,"Streptococcus devriesei",45
14814,94-11374-1,"DSM 15616, ATCC 700828, CCUG 45419, WADDL 94-11374-1, CIP 106980",1,"Streptococcus didelphis",45
136372,"S-C 13","CIP 105026, CCUG 27436",0,"Streptococcus dysgalactiae",45
138212,,"CIP 105452, ATCC 27957, JCM 5673, NADC Z-8",0,"Streptococcus dysgalactiae",45
139297,12.381,"CIP 105027, CCUG 27441",0,"Streptococcus dysgalactiae",45
139680,"C2, Austin","CIP 55.119, NCTC 8546",0,"Streptococcus dysgalactiae",45
14801,,"DSM 23147, CCUG 36637, CCUG 36913, CIP 105120, LMG 16026, NCIMB 701356 (formerly NCFB 1356), NCFB 1356, NCTC 4540",1,"Streptococcus dysgalactiae subsp. equisimilis",45
14800,"LRA 06 11 76, LRA 006 11 76","CCUG 4211, LMG 15819, CIP 103684, DSM 6176, ATCC 35666, NCTC 8543",0,"Streptococcus dysgalactiae subsp. equisimilis",45
135519,C96,"CIP 105077",0,"Streptococcus dysgalactiae subsp. equisimilis",45
135571,"Goodman, G3","CIP 55.120",0,"Streptococcus dysgalactiae subsp. equisimilis",45
136371,,"CIP 105034, CCUG 27622, CNCTC 83/50, LMG 15823",0,"Streptococcus dysgalactiae subsp. equisimilis",45
136581,"BM 140","CIP 107086",0,"Streptococcus dysgalactiae subsp. equisimilis",45
138164,C95,"CIP 105076",0,"Streptococcus dysgalactiae subsp. equisimilis",45
138585,C94,"CIP 105075",0,"Streptococcus dysgalactiae subsp. equisimilis",45
14809,,"DSM 14446, CCUG 44616, CECT 5353, CIP 107435, LMG 21848, JCM 12180",1,"Streptococcus entericus",45
135518,715/90,"CIP 105022, CCUG 27366",0,"Streptococcus equi",45
138145,,"CIP 105023, CCUG 27367",0,"Streptococcus equi",45
172711,,"CIP A7, NBIMCC 2035",0,"Streptococcus equi",45
14724,"C 15, C15","DSM 20561, ATCC 33398, NCDO 2493, NCTC 9682, CCUG 23255, LMG 15886, CIP 102910",1,"Streptococcus equi subsp. equi",45
14725,"S 34, S34","CCUG 23256, NCTC 4676, CIP 103228, DSM 20727, ATCC 43079, NCDO 1358, NCTC 7023, NBIMCC 2033",1,"Streptococcus equi subsp. zooepidemicus",45
136367,,"CIP 105025, CCUG 23258, NCFB 2733",0,"Streptococcus equi subsp. zooepidemicus",45
137355,,"CIP 52.209, NBIMCC 2034",0,"Streptococcus equi subsp. zooepidemicus",45
137408,3682,"CIP 107273",0,"Streptococcus equi subsp. zooepidemicus",45
139258,"NIRD 1956","CIP 105024, CCUG 23257, NCFB 939",0,"Streptococcus equi subsp. zooepidemicus",45
14727,"Hl2B, H12B","DSM 20558, ATCC 9812, NCDO 1037, CCUG 27302, IFO 12553, JCM 7879, BCRC 12578, CECT 973, CGMCC 1.2506, CIP 102504, HAMBI 1572, LMG 14897, NBRC 12553, NCIMB 701037, NCTC 12969",1,"Streptococcus equinus",45
14811,"SVSJ 13156, SVS J 13156","DSM 15349, CCUG 42692, CIP 10787, CIP 107087, LMG 21849, JCM 12181, KCTC 3876",1,"Streptococcus gallinaceus",45
135495,"CP 35","CIP 107089, NCDO 2088, NCIMB 702088",0,"Streptococcus gallolyticus",45
136355,2.3,"CIP 104887, ACM 3969, JCM 31120, ATCC 700065, LMG 15572",0,"Streptococcus gallolyticus",45
137162,"AmMS 119","CIP 103560, ATCC 49147",0,"Streptococcus gallolyticus",45
14813,,"DSM 15351, CIP 107122, CCUG 46150, NEM 1202, JCM 12261, KCTC 3878, LMG 22270",1,"Streptococcus gallolyticus subsp. pasteurianus",45
14790,"SK3, SK 3","DSM 6777, ATCC 10558, CIP 105258, NCTC 7865, JCM 12995, CCUG 25608, CCUG 33482, CCUG 35801, LMG 14518",1,"Streptococcus gordonii",45
136743,GN72,"LMG 14549, CIP 105038, CCUG 28204",0,"Streptococcus gordonii",45
137101,H11,"CIP 55.121",0,"Streptococcus gordonii",45
14823,,"DSM 17028, CCUG 48324, CIP 108195, SAC M512/02/01",1,"Streptococcus halichoeri subsp. halichoeri",45
133338,HTS2,"DSM 101997, CGMCC 1.15533",1,"Streptococcus himalayensis",45
138648,S109,"CIP 105805, ATCC 49170",0,"Streptococcus hyointestinalis",45
14802,"SHV515, SHV 515","DSM 12219, LMG 14710, CCUG 37866, CIP 105517",1,"Streptococcus hyovaginalis",45
145455,,"CCUG 28590, CIP 105142, NCTC 11291",0,"Streptococcus hyovaginalis",45
14806,O-122,"DSM 12492, ATCC 700779, JCM 10157, CCUG 39817, LMG 18720, GTC 849, CCM 7373, CIP 105949",1,"Streptococcus infantis",45
14731,PW,"CCUG 27303, LMG 14520, DSM 20576, ATCC 29178, CECT 7363, CIP 102508, NCDO 2722",1,"Streptococcus iniae",45
138246,BU,"CIP 105804, ATCC 29177, CCUG 27623, CNCTC 8/84, LMG 14521",0,"Streptococcus iniae",45
138827,"ND 2-16","CIP 103769, ATCC 51499",0,"Streptococcus iniae",45
14732,1877,"DSM 20573, ATCC 27335, CIP 103248, CCUG 32759, NCTC 11324, CCUG 17827, JCM 12996, VPI 3372A, CECT 803, LMG 14510, LMG 17840, NCFB 2227, VPI 3372-A, NCDO 2227",1,"Streptococcus intermedius",45
138149,NHM2,"LMG 14548, CIP 105039, CCUG 28203",0,"Streptococcus intermedius",45
14835,M54/01/1,"DSM 18627, CCUG 48494, CIP 108309, SAC M54/01/1",1,"Streptococcus marimammalium",45
14830,4401825,"DSM 18628, CCUG 49690, CIP 108498",1,"Streptococcus massiliensis",45
14825,ON59,"DSM 17118, CCUG 47487, LMG 21734, CIP 108314",1,"Streptococcus minor",45
14734,"NS 51, SK142, SK 142, NS51","DSM 12643, ATCC 49456, JCM 12971, KCTC 13047, NCTC 12261, CCM 7411, CCUG 31611, CCUG 35790, CIP 103335, KCTC 3556, LMG 14557, NBRC 106071, NCIMB 13770, CCUG 27308",1,"Streptococcus mitis",45
153039,SS-1725,"CCUG 48365, CIP 108229, LMG 21535",0,"Streptococcus mitis",45
14736,"EML 1738","DSM 20523, ATCC 25175, IFO 13955, NBRC 13955, NCDO 2062, NCTC 10449, JCM 5705, BCRC 10793, BIOTECH 10528, CCM 6067, CCUG 11877, CCUG 17824, CCUG 6519, CECT 479, CIP 103220, HAMBI 1519, KCTC 3065, LMG 13654, LMG 14558, NCIMB 702062, VTT E-011803, PCM 2502",1,"Streptococcus mutans",45
14735,"LRA 28 02 81, LRA 028 02 81","DSM 6178, ATCC 35668, CCUG 35176, CIP 103694",0,"Streptococcus mutans",45
138139,10595,"CIP 104995",0,"Streptococcus mutans",45
136742,SK2,"CIP 103216, ATCC 10557, NCDO 2061, NCTC 7864, CCUG 24892, CCUG 25609, LMG 14533, LMG 14649",0,"Streptococcus oralis",45
137291,OR8,"CIP 105159",0,"Streptococcus oralis",45
14740,"LVG/l, PB182, PB 182","DSM 20627, ATCC 35037, KCTC 13048, NCTC 11427, NBRC 113011, JCM 12997, CCUG 13229, CCUG 24891, CCUG 25610, CECT 907, CIP 102922, LMG 14532, KCTC 3285, NCDO 2680",1,"Streptococcus oralis subsp. oralis",45
14820,S369-98-1,"DSM 16829, CCUG 39485, CIP 107097, LMG 19174",1,"Streptococcus ovis",45
14788,"BC45 RH","DSM 6631, NCDO 2020, CCUG 39954, NCIMB 702020, CIP 103956",1,"Streptococcus parauberis",45
14807,O-66,"CCUG 39814, GTC 848, DSM 12493, ATCC 700780, JCM 10158, CCM 7374, CIP 105950, LMG 18719",1,"Streptococcus peroris",45
136334,8026L2,"CIP 104666",0,"Streptococcus phocae",45
14817,"8399H1, 8399H1T","DSM 15635, ATCC 51973, CCUG 35103, LMG 16735, NCTC 12719, SVL 8399 H1, CIP 104665",1,"Streptococcus phocae subsp. phocae",45
14818,T70,"DSM 15636, ATCC 700864, CIP 106120, LMG 14177, NCIMB 13699, CCUG 43803",1,"Streptococcus pluranimalium",45
138157,,"CIP 105141, CCUG 28589, LMG 14257, NCTC 11290",0,"Streptococcus pluranimalium",45
14749,"SV 1, SV1","DSM 20566, ATCC 33400, NCTC 7465, CCUG 28588, LMG 14545, CIP 102911",1,"Streptococcus pneumoniae",45
14747,,"DSM 14377, ATCC 6303, CCUG 33062, CIP 104225",0,"Streptococcus pneumoniae",45
14750,"Jorgensen 262, 262","DSM 24048, ATCC 49619, CCM 4501, CCUG 33638, DSM 11967, LMG 15155, CIP 104340, NCTC 12977",0,"Streptococcus pneumoniae",45
134573,"SSISP 10B/2","CIP 106552",0,"Streptococcus pneumoniae",45
134574,"SSISP 10C/2","CIP 106553",0,"Streptococcus pneumoniae",45
134575,"SSISP 16 A/1","CIP 106569",0,"Streptococcus pneumoniae",45
134576,"SSISP 25 A/2","CIP 106591",0,"Streptococcus pneumoniae",45
134577,"SSISP 37/1","CIP 106610",0,"Streptococcus pneumoniae",45
134578,"SSISP 38/2","CIP 106611",0,"Streptococcus pneumoniae",45
134579,"SSISP 39/2","CIP 106612",0,"Streptococcus pneumoniae",45
134580,"SSISP 40/2","CIP 106613",0,"Streptococcus pneumoniae",45
134585,950672,"CIP 106671",0,"Streptococcus pneumoniae",45
134731,5L,"CIP 57.3",0,"Streptococcus pneumoniae",45
135142,"Caen 10108","CIP 106777",0,"Streptococcus pneumoniae",45
135217,"SSISP 4/3","CIP 106537",0,"Streptococcus pneumoniae",45
135218,"SSISP 5/2","CIP 106538",0,"Streptococcus pneumoniae",45
135219,"SSISP 6A/2","CIP 106539",0,"Streptococcus pneumoniae",45
135221,"SSISP 12 B/1","CIP 106561",0,"Streptococcus pneumoniae",45
135222,"SSISP 19 C/2","CIP 106579",0,"Streptococcus pneumoniae",45
135223,"SSISP 33 B/2","CIP 106601",0,"Streptococcus pneumoniae",45
135288,"Am MS 208","CIP 103566, ATCC 49136",0,"Streptococcus pneumoniae",45
135930,"SSISP 10A/3","CIP 106551",0,"Streptococcus pneumoniae",45
135932,"SSISP 25 F/2","CIP 106590",0,"Streptococcus pneumoniae",45
135933,"SSISP 28 A/1","CIP 106594",0,"Streptococcus pneumoniae",45
136315,"CNRP 8906","CIP 104486",0,"Streptococcus pneumoniae",45
136390,"D 39","CIP 105179, NCTC 7466",0,"Streptococcus pneumoniae",45
136417,"SSISP 36/2","CIP 106609",0,"Streptococcus pneumoniae",45
136455,C604,"CIP 105880, CIP 105687",0,"Streptococcus pneumoniae",45
136523,"SSISP 9N/2","CIP 106548",0,"Streptococcus pneumoniae",45
136537,"SSISP 1/2","CIP 106534",0,"Streptococcus pneumoniae",45
136538,"SSISP 3/4","CIP 106536",0,"Streptococcus pneumoniae",45
136539,"SSISP 33 F/2","CIP 106599",0,"Streptococcus pneumoniae",45
136540,"SSISP 48/2","CIP 106623",0,"Streptococcus pneumoniae",45
136749,"CNRP 16000","CIP 104485",0,"Streptococcus pneumoniae",45
136833,"CNRP 40932","CIP 104471",0,"Streptococcus pneumoniae",45
136878,Q1496,"CIP 104121",0,"Streptococcus pneumoniae",45
137072,"CNRP 40984","CIP 104470",0,"Streptococcus pneumoniae",45
137079,"CNRP 4241","CIP 104489",0,"Streptococcus pneumoniae",45
137080,"CNRP 4266","CIP 104490",0,"Streptococcus pneumoniae",45
137081,"CNRP 40270","CIP 104491",0,"Streptococcus pneumoniae",45
137280,,"CIP 53.145, CCUG 8435",0,"Streptococcus pneumoniae",45
137283,,"CIP 53.146",0,"Streptococcus pneumoniae",45
137361,"SSISP 16 F/2","CIP 106568",0,"Streptococcus pneumoniae",45
137668,"CNRP 43647","CIP 104469",0,"Streptococcus pneumoniae",45
138357,950673,"CIP 106498",0,"Streptococcus pneumoniae",45
138514,"SSISP 10F/2","CIP 106550",0,"Streptococcus pneumoniae",45
138695,"CNRP 18316","CIP 104481",0,"Streptococcus pneumoniae",45
138834,Henrique,"CIP 57.4",0,"Streptococcus pneumoniae",45
138889,"BM 4200","CIP 103908",0,"Streptococcus pneumoniae",45
139133,"SSISP 2/2","CIP 106535",0,"Streptococcus pneumoniae",45
139340,"SSISP 7F/3","CIP 106541",0,"Streptococcus pneumoniae",45
139341,"SSISP 7B/2","CIP 106543",0,"Streptococcus pneumoniae",45
139342,"SSISP 7C/2","CIP 106544",0,"Streptococcus pneumoniae",45
139343,"SSISP 8/3","CIP 106545",0,"Streptococcus pneumoniae",45
139344,"SSISP 9A/1","CIP 106546",0,"Streptococcus pneumoniae",45
139345,"SSISP 9L/3","CIP 106547",0,"Streptococcus pneumoniae",45
139347,"SSISP 11F/2","CIP 106554",0,"Streptococcus pneumoniae",45
139348,"SSISP 11A/2","CIP 106555",0,"Streptococcus pneumoniae",45
139349,"SSISP 11B/2","CIP 106556",0,"Streptococcus pneumoniae",45
139350,"SSISP 11 C/1","CIP 106557",0,"Streptococcus pneumoniae",45
139351,"SSISP 11 D/1","CIP 106558",0,"Streptococcus pneumoniae",45
139352,"12 F/3","CIP 106559",0,"Streptococcus pneumoniae",45
139353,"SSISP 12 A/3","CIP 106560",0,"Streptococcus pneumoniae",45
139354,"SSISP 13/2","CIP 106562",0,"Streptococcus pneumoniae",45
139355,"SSISP 14/2","CIP 106563",0,"Streptococcus pneumoniae",45
139356,"SSISP 15 F/3","CIP 106564",0,"Streptococcus pneumoniae",45
139357,"SSISP 15 A/2","CIP 106565",0,"Streptococcus pneumoniae",45
139358,"SSISP 15 B/2","CIP 106566",0,"Streptococcus pneumoniae",45
139360,"SSISP 15 C/2","CIP 106567",0,"Streptococcus pneumoniae",45
139362,"SSISP 17 F/2","CIP 106570",0,"Streptococcus pneumoniae",45
139363,"SSISP 17 A/2","CIP 106571",0,"Streptococcus pneumoniae",45
139364,"SSISP 18 F/2","CIP 106572",0,"Streptococcus pneumoniae",45
139365,"SSISP 18 A/2","CIP 106573",0,"Streptococcus pneumoniae",45
139366,"SSISP 18 B/2","CIP 106574",0,"Streptococcus pneumoniae",45
139367,"SSISP 18 C/2","CIP 106575",0,"Streptococcus pneumoniae",45
139368,"SSISP 19 F/3","CIP 106576",0,"Streptococcus pneumoniae",45
139369,"SSISP 19 A/2","CIP 106577",0,"Streptococcus pneumoniae",45
139370,"SSISP 19 B/2","CIP 106578",0,"Streptococcus pneumoniae",45
139371,"SSISP 21/3","CIP 106581",0,"Streptococcus pneumoniae",45
139372,"SSISP 22 F/2","CIP 106582",0,"Streptococcus pneumoniae",45
139373,"SSISP 22 A/2","CIP 106583",0,"Streptococcus pneumoniae",45
139374,"SSISP 23 F/2","CIP 106584",0,"Streptococcus pneumoniae",45
139375,"SSISP 23 A/2","CIP 106585",0,"Streptococcus pneumoniae",45
139376,"SSISP 23 B/2","CIP 106586",0,"Streptococcus pneumoniae",45
139377,"SSISP 24 F/2","CIP 106587",0,"Streptococcus pneumoniae",45
139378,"SSISP 24 A/2","CIP 106588",0,"Streptococcus pneumoniae",45
139379,"SSISP 24 B/2","CIP 106589",0,"Streptococcus pneumoniae",45
139380,"SSISP 27/2","CIP 106592",0,"Streptococcus pneumoniae",45
139381,"SSISP 28 F/2","CIP 106593",0,"Streptococcus pneumoniae",45
139382,"SSISP 29/2","CIP 106595",0,"Streptococcus pneumoniae",45
139383,"SSISP 31/2","CIP 106596",0,"Streptococcus pneumoniae",45
139384,"SSISP 32 F/2","CIP 106597",0,"Streptococcus pneumoniae",45
139385,"SSISP 32 A/2","CIP 106598",0,"Streptococcus pneumoniae",45
139386,"SSISP 33 A/3","CIP 106600",0,"Streptococcus pneumoniae",45
139387,"SSISP 33 C/2","CIP 106602",0,"Streptococcus pneumoniae",45
139388,"SSISP 33 D/2","CIP 106603",0,"Streptococcus pneumoniae",45
139389,"SSISP 34/2","CIP 106604",0,"Streptococcus pneumoniae",45
139390,"SSISP 35 F/2","CIP 106605",0,"Streptococcus pneumoniae",45
139393,"SSISP 35 B/2","CIP 106607",0,"Streptococcus pneumoniae",45
139394,"SSISP 35 C/2","CIP 106608",0,"Streptococcus pneumoniae",45
139395,"SSISP 41 F/2","CIP 106614",0,"Streptococcus pneumoniae",45
139396,"SSISP 41 A/2","CIP 106615",0,"Streptococcus pneumoniae",45
139398,"SSISP 43/3","CIP 106617",0,"Streptococcus pneumoniae",45
139399,"SSISP 45/2","CIP 106619",0,"Streptococcus pneumoniae",45
139400,"SSISP 46/2","CIP 106620",0,"Streptococcus pneumoniae",45
139401,"SSISP 47 F/1","CIP 106621",0,"Streptococcus pneumoniae",45
139402,"SSISP 47 A/1","CIP 106622",0,"Streptococcus pneumoniae",45
139403,"SSISP 44/3","CIP 106618",0,"Streptococcus pneumoniae",45
139461,,"CIP 69.2, CIP A6",0,"Streptococcus pneumoniae",45
139496,"SSISP 20/2","CIP 106580",0,"Streptococcus pneumoniae",45
139565,"CNRP 6254","CIP 104487",0,"Streptococcus pneumoniae",45
139586,"SSISP 6B/3","CIP 106540",0,"Streptococcus pneumoniae",45
135538,"7155A, SS-1057","CIP 104389",0,"Streptococcus porcinus",45
135541,"SS-995, A1","CIP 104387",0,"Streptococcus porcinus",45
135542,"5916T, SS-997","CIP 104388",0,"Streptococcus porcinus",45
136302,"SS-9, K129","CIP 104384",0,"Streptococcus porcinus",45
136304,"SS-740, U-10","CIP 104385",0,"Streptococcus porcinus",45
136305,"SS-1024, A127","CIP 104386",0,"Streptococcus porcinus",45
139241,54/851,"CIP 104338, ATCC 14024, NCTC 9824, CCUG 7982",0,"Streptococcus porcinus",45
14831,"O 108, 0108","DSM 18670, ATCC BAA-960, CCUG 49455, CIP 108659, CDC SS-1757",1,"Streptococcus pseudopneumoniae",45
14758,"SF 130, T1, SF 130/13, TI","DSM 20565, ATCC 12344, NCTC 8198, JCM 5674, BCRC 14758, CCUG 12701, CCUG 4207, CECT 985, CGMCC 1.8868, CIP 56.41, NCDO 2381, NCDO 2726, NCIMB 11841, IMET 3002",1,"Streptococcus pyogenes",45
14757,Bruno,"DSM 11728, ATCC 19615, CIP 104226, CCUG 33061, CCM 7418",0,"Streptococcus pyogenes",45
134409,"T5 B","CIP 56.46, ATCC 12347, IMET 3021, NCTC 8193",0,"Streptococcus pyogenes",45
134566,73,"CIP 106462",0,"Streptococcus pyogenes",45
135305,"S 43/78","CIP 56.47, IMET 3024, NCTC 8302, CCUG 12706",0,"Streptococcus pyogenes",45
135715,"AYN W28, A814/4","CIP 81.98",0,"Streptococcus pyogenes",45
136379,A498,"CIP 105079",0,"Streptococcus pyogenes",45
136535,29,"CIP 106521",0,"Streptococcus pyogenes",45
136574,02C1061,"CIP 107003",0,"Streptococcus pyogenes",45
136697,"Digonnet 7","CIP 56.1",0,"Streptococcus pyogenes",45
136937,A456,"CIP 108246",0,"Streptococcus pyogenes",45
137053,58,"CIP 106522",0,"Streptococcus pyogenes",45
138371,GAS-MA38,"CIP 106883",0,"Streptococcus pyogenes",45
138372,GAS-MAS5,"CIP 106884",0,"Streptococcus pyogenes",45
138388,02C1110,"CIP 107002",0,"Streptococcus pyogenes",45
138478,"C 203 M","CIP 54.5, ATCC 8668, NCIMB 8884",0,"Streptococcus pyogenes",45
158414,HTS25,"DSM 101998, CGMCC 1.15531",1,"Streptococcus respiraculi",45
14765,275,"DSM 20560, ATCC 7073, NCTC 8618, JCM 5707, BCRC 17388, CCM 4046, CCUG 11878, CCUG 17825, CCUG 50207, CECT 805, CIP 102503, HAMBI 1716, LMG 11489, NCFB 1779, NCIMB 701779, IMET 3163, NCDO 1779",1,"Streptococcus salivarius",45
136105,"C699, S30D","CIP 102505, ATCC 13419, CCUG 33776",0,"Streptococcus salivarius",45
14767,,"DSM 20567, ATCC 10556, JCM 5708, CCUG 17826, CECT 480, CIP 55.128, KCTC 3284, LMG 14702, NCFB 2064, NCIMB 702064, NCTC 7863, NCDO 2064",1,"Streptococcus sanguinis",45
136469,BM90,"CIP 106127",0,"Streptococcus sanguinis",45
135141,SP27,"CIP 105905",0,"Streptococcus suis",45
135240,SP47,"CIP 104094",0,"Streptococcus suis",45
135341,219/92,"CIP 104089",0,"Streptococcus suis",45
135396,204/91,"CIP 104091",0,"Streptococcus suis",45
135399,460,"CIP 104092",0,"Streptococcus suis",45
135468,178,"CIP 104088",0,"Streptococcus suis",45
135480,SP54,"CIP 105906",0,"Streptococcus suis",45
135527,SP6,"CIP 105904",0,"Streptococcus suis",45
135950,SP14,"CIP 105909",0,"Streptococcus suis",45
136404,"SP 56","CIP 105908",0,"Streptococcus suis",45
137058,324/92,"CIP 104090",0,"Streptococcus suis",45
138263,SP34,"CIP 105907",0,"Streptococcus suis",45
14785,"LRA 094 11 78, A1","DSM 20479, NCDO 489, NCIB 8779, CCUG 35458, LMG 13101, LMG 13048, CIP 103719, NCIMB 8779",0,"Streptococcus thermophilus",45-55
14804,S69,"DSM 12221, LMG 13593, CIP 105518",1,"Streptococcus thoraltensis",45
14787,,"DSM 20569, ATCC 19436, CCUG 17930, JCM 5709, NCDO 2038, NCTC 3858, BCRC 12579, CCUG 27579, CECT 994, CIP 103219, LMG 9465, NCIMB 702038",1,"Streptococcus uberis",45
136389,,"CIP 105801, ATCC 9927, NCDO 2055, CCUG 37983",0,"Streptococcus uberis",45
136445,223,"CIP 105802, ATCC 13387, NCDO 2058",0,"Streptococcus uberis",45
136446,U6,"CIP 105803, ATCC 13386, NCDO 2056",0,"Streptococcus uberis",45
138211,,"CIP 105450, ATCC 27958, NADC C-1",0,"Streptococcus uberis",45
14822,,"DSM 16830, CCUG 41590, CIP 106463, CDC 2285-97",1,"Streptococcus urinalis",45
14794,MM1,"CCUG 24893, CIP 103363, LMG 13516, CCM 7438, BCRC 14734, KCTC 3650, DSM 5636, ATCC 49124, NCTC 12166",1,"Streptococcus vestibularis",45
135476,OV71-83,"CIP 105035, CCUG 24683",0,"Streptococcus vestibularis",45
138150,,"CIP 105040, CCUG 24684, LMG 14645",0,"Streptococcus vestibularis",45
135082,,"CIP 107979, DSM 44588, CCTCC AA 001013, CCRC 16312, JCM 12680, YIM 90003",1,"Streptomonospora alba",45
11244,,"DSM 44593, CCRC 16284, CCTCC 99003, YIM 90002, JCM 11823, BCRC 16284, CIP 107368, KCTC 19919, NBRC 105862",1,"Streptomonospora salina",45
15653,5320,"DSM 40320, ATCC 25423, CBS 100.34, CBS 921.69, ETH 16824, IFO 13011, ISP 5320, KCC S-0447, NBRC 13011, RIA 1203, JCM 4447, BCRC 12049, CIP 104426, IFO 14052, KCTC 9684, NBRC 14052, NRRL B-1672, VKM Ac-734",0,"Streptomyces albidus",45
14934,"5045, 3008","DSM 40045, ATCC 12626, ATCC 23874, CBS 613.68, IFO 13196, IMRU 3008, ISP 5045, NBRC 13196, RIA 1112, JCM 4615, BCRC 13664, CGMCC 4.1461, CIP 104427, IFO 3438, IMET 42936, KCTC 9674, LMG 19364, NBRC 3438, NRRL B-1273, NRRL B-2373, VKM Ac-972, KCC S-0615",1,"Streptomyces alboflavus",45
14936,7-A,"DSM 40003, ATCC 23875, CBS 614.68, ETH 16834, IFO 12834, ISP 5003, JCM 4004, JCM 4616, NBRC 12834, NRRL B-1305, RIA 1101, BCRC 12230, CGMCC 4.0565, CIP 104424, CIP 104428, HUT 6045, IFO 3413, IFO 3709, KCTC 9675, MTCC 2524, NBRC 3413, NBRC 3709, NCIMB 9604, VKM Ac-1200, VTT E-01260, KCC S-0004",1,"Streptomyces albogriseolus",45
159629,HST21,"DSM 107267, CECT 9647",1,"Streptomyces altiplanensis",45
14972,"pSAM2, B2, B-2420","DSM 10282, ATCC 15154, CIP 105083, IFO 13685",0,"Streptomyces ambofaciens",45
16326,,"DSM 41683, ATCC 15484, IAM 6A-704, IFO 3934, JCM 4053, KCC S-0053, NBRC 3934, NRRL B-2347, CGMCC 4.1918, CIP 106838, KCTC 1089, NRRL B-3306, VTT E-072759",1,"Streptomyces angustmyceticus",45
16146,,"DSM 40527, ATCC 27417, CBS 731.72, IFO 13430, ISP 5527, JCM 4543, JCM 4722, NBRC 13430, NRRL 2817, RIA 1391, UC 2500, BCRC 12319, CECT 3254, CGMCC 4.1670, CIP 108147, KCTC 9887, NBIMCC 1592, NCB 99, VKM Ac-930, CCRC 12319, KCC S-0722, AS 4.167",1,"Streptomyces ardus",45
